Time,Extension,Load
(s),(mm),(N)
"1.73000","0.83660","0.98082"
"1.73300","0.83815","0.98213"
"1.73600","0.83970","0.98324"
"1.74000","0.84177","0.98439"
"1.74400","0.84384","0.98545"
"1.74800","0.84588","0.98655"
"1.75100","0.84739","0.98756"
"1.75400","0.84889","0.98883"
"1.75600","0.84987","0.98986"
"1.75800","0.85084","0.99107"
"1.76000","0.85180","0.99242"
"1.76200","0.85276","0.99388"
"1.76400","0.85370","0.99536"
"1.76600","0.85463","0.99685"
"1.76800","0.85556","0.99839"
"1.77000","0.85649","0.99996"
"1.77200","0.85740","1.00143"
"1.77400","0.85832","1.00282"
"1.77600","0.85924","1.00424"
"1.77800","0.86016","1.00572"
"1.78000","0.86108","1.00718"
"1.78200","0.86201","1.00859"
"1.78400","0.86294","1.00998"
"1.78600","0.86388","1.01131"
"1.78800","0.86483","1.01256"
"1.79000","0.86579","1.01375"
"1.79200","0.86675","1.01490"
"1.79400","0.86773","1.01599"
"1.79600","0.86872","1.01705"
"1.79800","0.86972","1.01809"
"1.80100","0.87123","1.01950"
"1.80400","0.87276","1.02061"
"1.80800","0.87483","1.02188"
"1.81100","0.87639","1.02292"
"1.81400","0.87795","1.02406"
"1.81700","0.87951","1.02529"
"1.82000","0.88106","1.02650"
"1.82300","0.88261","1.02768"
"1.82600","0.88415","1.02881"
"1.82900","0.88567","1.02990"
"1.83200","0.88720","1.03095"
"1.83500","0.88871","1.03209"
"1.83800","0.89023","1.03319"
"1.84200","0.89226","1.03450"
"1.84500","0.89378","1.03561"
"1.84800","0.89530","1.03682"
"1.85100","0.89684","1.03817"
"1.85400","0.89838","1.03950"
"1.85700","0.89992","1.04078"
"1.86000","0.90148","1.04201"
"1.86300","0.90304","1.04305"
"1.86600","0.90460","1.04408"
"1.86900","0.90616","1.04521"
"1.87200","0.90770","1.04648"
"1.87500","0.90923","1.04800"
"1.87700","0.91024","1.04911"
"1.87900","0.91124","1.05029"
"1.88100","0.91223","1.05157"
"1.88300","0.91321","1.05291"
"1.88500","0.91417","1.05431"
"1.88700","0.91513","1.05572"
"1.88900","0.91608","1.05712"
"1.89100","0.91702","1.05851"
"1.89300","0.91795","1.05992"
"1.89500","0.91888","1.06130"
"1.89700","0.91980","1.06263"
"1.89900","0.92072","1.06396"
"1.90100","0.92164","1.06531"
"1.90300","0.92256","1.06663"
"1.90500","0.92349","1.06795"
"1.90700","0.92441","1.06930"
"1.90900","0.92535","1.07064"
"1.91100","0.92628","1.07194"
"1.91300","0.92723","1.07316"
"1.91500","0.92819","1.07428"
"1.91700","0.92916","1.07536"
"1.91900","0.93014","1.07645"
"1.92100","0.93113","1.07749"
"1.92400","0.93264","1.07883"
"1.92700","0.93417","1.07995"
"1.93100","0.93625","1.08118"
"1.93500","0.93835","1.08245"
"1.93800","0.93994","1.08361"
"1.94100","0.94153","1.08476"
"1.94400","0.94312","1.08597"
"1.94700","0.94470","1.08726"
"1.95000","0.94628","1.08854"
"1.95300","0.94785","1.08985"
"1.95600","0.94941","1.09123"
"1.95900","0.95098","1.09262"
"1.96200","0.95253","1.09412"
"1.96400","0.95357","1.09516"
"1.96600","0.95461","1.09620"
"1.96800","0.95565","1.09723"
"1.97000","0.95669","1.09823"
"1.97300","0.95825","1.09974"
"1.97500","0.95930","1.10085"
"1.97700","0.96034","1.10198"
"1.97900","0.96139","1.10299"
"1.98200","0.96296","1.10437"
"1.98500","0.96454","1.10581"
"1.98800","0.96611","1.10682"
"1.99200","0.96821","1.10785"
"1.99700","0.97079","1.10909"
"2.00100","0.97282","1.11021"
"2.00400","0.97431","1.11129"
"2.00700","0.97578","1.11269"
"2.00900","0.97675","1.11380"
"2.01100","0.97770","1.11501"
