Time,Extension,Load
(s),(mm),(N)
"4.14700","2.04203","0.70398"
"4.15600","2.04630","0.70512"
"4.16100","2.04876","0.70618"
"4.16700","2.05181","0.70729"
"4.17700","2.05701","0.70831"
"4.18200","2.05963","0.70946"
"4.18600","2.06171","0.71065"
"4.19000","2.06377","0.71190"
"4.19400","2.06582","0.71309"
"4.19800","2.06786","0.71412"
"4.21800","2.07805","0.71440"
"4.22900","2.08375","0.71544"
"4.23600","2.08737","0.71650"
"4.24300","2.09092","0.71758"
"4.25100","2.09482","0.71869"
"4.25800","2.09810","0.71980"
"4.26300","2.10040","0.72100"
"4.26800","2.10268","0.72215"
"4.27300","2.10497","0.72334"
"4.27700","2.10682","0.72458"
"4.28000","2.10823","0.72579"
"4.28300","2.10966","0.72706"
"4.28600","2.11111","0.72824"
"4.29000","2.11309","0.72931"
"4.29600","2.11613","0.73048"
"4.31600","2.12648","0.73101"
"4.33500","2.13621","0.73219"
"4.33900","2.13826","0.73328"
"4.34300","2.14031","0.73452"
"4.34700","2.14237","0.73573"
"4.36100","2.14956","0.73678"
"4.36900","2.15354","0.73789"
"4.37400","2.15594","0.73907"
"4.37800","2.15781","0.74040"
"4.38100","2.15919","0.74160"
"4.38400","2.16056","0.74290"
"4.38700","2.16192","0.74430"
"4.39000","2.16328","0.74576"
"4.39200","2.16419","0.74679"
"4.39400","2.16510","0.74782"
"4.39700","2.16649","0.74928"
"4.40000","2.16789","0.75059"
"4.40300","2.16932","0.75178"
"4.40700","2.17127","0.75302"
"4.41500","2.17532","0.75405"
"4.42400","2.18005","0.75294"
"4.42900","2.18270","0.75179"
"4.43600","2.18639","0.75071"
"4.45200","2.19466","0.75185"
"4.45800","2.19773","0.75309"
"4.46200","2.19978","0.75421"
"4.46600","2.20184","0.75523"
"4.47100","2.20443","0.75628"
"4.49100","2.21469","0.75729"
"4.49700","2.21761","0.75846"
"4.50100","2.21951","0.75949"
"4.50400","2.22091","0.76056"
"4.50700","2.22229","0.76166"
"4.51000","2.22365","0.76281"
"4.51300","2.22501","0.76390"
"4.51700","2.22682","0.76515"
"4.52100","2.22864","0.76637"
"4.52500","2.23048","0.76759"
"4.52900","2.23235","0.76866"
"4.53500","2.23523","0.76969"
"4.54300","2.23923","0.77074"
"4.56300","2.24962","0.77104"
"4.57000","2.25326","0.77210"
"4.57500","2.25585","0.77325"
"4.58000","2.25845","0.77429"
"4.58600","2.26157","0.77550"
"4.59100","2.26418","0.77664"
"4.59500","2.26628","0.77770"
"4.60100","2.26942","0.77876"
"4.61600","2.27708","0.77987"
"4.62100","2.27951","0.78104"
"4.62500","2.28141","0.78210"
"4.63100","2.28420","0.78327"
"4.63600","2.28650","0.78442"
"4.64000","2.28834","0.78557"
"4.64300","2.28973","0.78661"
"4.64600","2.29113","0.78771"
"4.64900","2.29255","0.78880"
"4.65200","2.29399","0.78982"
"4.65600","2.29595","0.79105"
"4.66200","2.29896","0.79216"
"4.68200","2.30931","0.79181"
"4.69000","2.31341","0.79296"
"4.69500","2.31595","0.79409"
"4.70000","2.31848","0.79513"
"4.70500","2.32102","0.79615"
"4.72500","2.33134","0.79625"
"4.74400","2.34090","0.79744"
"4.74700","2.34233","0.79846"
"4.75000","2.34373","0.79970"
"4.75300","2.34511","0.80107"
"4.75600","2.34649","0.80255"
"4.75800","2.34740","0.80355"
